lat,lon,band1,band2,band3,band4,band5,band6,band7,irradiance
-8789850.0,184950.0,0.1043915347436069,0.09603045638288264,0.06913102500148065,0.3444145719476901,0.1746027484267405,294.88472610709454,0.0687623341106285,208.58810479217277
-8784900.0,174600.0,0.10602223465567082,0.08234334986024835,0.053558911536519,0.26094747624057824,0.124174154740572,296.1254626057962,0.042826448693357125,202.21960853495
-8775000.0,164700.0,0.10786320211953271,0.09265683477409616,0.06623713529537763,0.3182222046375896,0.14220310668904101,293.5400898717648,0.05381299484281413,205.43132566013423
-8775000.0,169650.0,0.10720220252833844,0.09999538538679359,0.07907457802533378,0.35191719979670244,0.1880417787213205,294.94483145190253,0.08420894178501279,211.02130006025877
-8775000.0,174600.0,0.10645161678086286,0.08698706750141241,0.05714327949432555,0.3047793335892979,0.1429723279863395,296.06765484753413,0.04841618781650415,197.7025210030205
-8775000.0,194850.0,0.10341809421774395,0.09562535983804192,0.0682523553407786,0.3394036971314157,0.19284521017308198,297.12533693771655,0.08057368447963767,207.86450870900458
-8769600.0,164700.0,0.10806091955055633,0.09189616067228325,0.06211110921481873,0.31887603338277265,0.14758227769287025,294.7957551422036,0.055573643979641624,199.35942241037282
-8769600.0,174600.0,0.10657388582066767,0.08307125360809588,0.0518132382453754,0.2925850556468451,0.11967658460928143,296.3458034641534,0.0385008742709228,198.3769674376198
-8769600.0,184950.0,0.1048749669783446,0.08285041020791845,0.05703354380903154,0.263360539862012,0.11610551276969594,294.5643330312135,0.041865747881801724,200.6334927713803
-8769600.0,189900.0,0.1041420477216092,0.08290049514547057,0.0548218322211186,0.27624653732667676,0.13311149327488975,296.0261897314546,0.04611376193203763,200.18921649794166
-8769600.0,194850.0,0.10352354935871699,0.08370487675637368,0.054925413775832946,0.28781352271967825,0.125215032905626,295.3325611173698,0.04332730506132075,199.5755379790522
-8764650.0,154800.0,0.10918848881552633,0.09641678007801105,0.06540526187622722,0.35244269280861973,0.15885351164110675,294.88481549402405,0.05824840906852182,200.70677180979806
-8764650.0,164700.0,0.10813316567998352,0.08844822199958366,0.056873237294676374,0.3227187535260043,0.14300886308203875,296.27700482368874,0.046074212122168945,196.25867678147475
-8764650.0,169650.0,0.10741158035356135,0.08425983340040565,0.05497568567055268,0.27465173508218627,0.11237419934196649,295.7362727600307,0.03738463989149653,196.80606973375995
-8764650.0,174600.0,0.10661453226495482,0.09508544695792145,0.06894755583644185,0.3267146504804418,0.1537219333477735,292.7019818649325,0.06368973428054572,210.70031490039423
-8764650.0,184950.0,0.10492689714721008,0.08888401987385325,0.0623522926308161,0.30047369068409346,0.152951466793732,295.756558711529,0.056139497437024274,198.9863056114819
-8764650.0,189900.0,0.10421878911566455,0.09418493595412453,0.07033984891418335,0.325831338034244,0.15548934680504625,292.63274765431095,0.06458260388510054,212.1487707903036
-8764650.0,194850.0,0.10363765697818038,0.0814401059249417,0.05183367278685637,0.27633211623029813,0.13176802607854976,296.46847133781756,0.04337644171446703,200.03439503843376
-8759700.0,154800.0,0.10918608752922782,0.09641678007801105,0.06540526187622722,0.35244269280861973,0.15885351164110675,294.88473933155626,0.05824840906852182,200.39323546968942
-8759700.0,159750.0,0.10871726089471001,0.09244645374955034,0.06829148502012032,0.3022043234106893,0.16636689536897725,295.0882178665014,0.0680494649908065,206.08950238746084
-8759700.0,164700.0,0.1081038156799444,0.08426840663887897,0.05531334161122885,0.2707556509600394,0.1314365852602555,296.2355123477918,0.04558552688091945,197.5942309024385
-8759700.0,169650.0,0.10738074883707574,0.09097851237741027,0.06348767269087505,0.31864074583929447,0.14449169667392275,293.9628266238076,0.05563313255987623,202.37816818822859
-8759700.0,174600.0,0.1065927266931842,0.10345656880983532,0.07483400647891301,0.3593374285340141,0.19176120964202023,295.24693057787147,0.0841434619275585,209.27648672920787
-8759700.0,184950.0,0.10496187196697533,0.08612588887037875,0.05822382059958747,0.28761511689443764,0.1365479980212635,295.5433790023174,0.0478158903496071,198.31324837617439
-8759700.0,189900.0,0.10429867654263662,0.08796408287151591,0.05702819362280448,0.3272514299142729,0.149940665665031,295.7934727967421,0.05245150384109532,198.62855551232826
-8759700.0,244800.0,0.10636199600286853,0.09113202741059714,0.062121677233794075,0.32608879379679906,0.14800940252001,294.70178995534354,0.05475156255407415,203.01829251447523
-8754750.0,154800.0,0.10906275734155713,0.0934025026702289,0.06678454039843745,0.31140285078487145,0.15353953306590426,293.651003244782,0.0631021860509783,205.80915128005063
-8754750.0,159750.0,0.10859025383300794,0.09171921423626878,0.06018097257850883,0.31081389887045996,0.14971776927240626,295.69000827309407,0.05490012821137262,195.6779356181378
