lat,lon,band1,band2,band3,band4,band5,band6,band7,irradiance
-8789850.0,184950.0,0.10135471002646933,0.09372081917172423,0.06859880203700826,0.33557501031617604,0.19292715170415875,297.23098782869215,0.08013160471815622,208.97693431052392
-8784900.0,174600.0,0.1011940063121968,0.0844913320055284,0.056713014621255275,0.29369896515302835,0.128890518432585,294.1483492235027,0.048867261301360654,203.73774316537902
-8775000.0,164700.0,0.10188005698341929,0.08544132073338905,0.05689211139453987,0.3060136971694214,0.14761167247071125,295.88999270387285,0.05212009623955013,199.34259246002784
-8775000.0,169650.0,0.1015859459174865,0.09993535792851548,0.08067952231046227,0.35535182376034197,0.24651588489970175,300.81041841733463,0.11643566196361525,212.40781880339824
-8775000.0,174600.0,0.10132616954554748,0.09144468519376545,0.06438841559941033,0.32365872498642295,0.15330315599259875,293.22883946500275,0.0648674993067232,208.15765926148373
-8775000.0,194850.0,0.10097278175461112,0.08634128424779844,0.06127559693736905,0.3017075619563718,0.14252146820555325,294.1044039118708,0.055433132294850376,205.23031679910122
-8769600.0,164700.0,0.10223144955287786,0.0850568968980006,0.05713900929160377,0.2986997270087144,0.13973147596806249,295.6565845284867,0.047689198990868605,198.48094262192552
-8769600.0,174600.0,0.10154005326392095,0.09168379189194226,0.06559341393190955,0.3281379965218039,0.18076966716726475,296.3500884319197,0.07334281143264237,205.88844188187514
-8769600.0,184950.0,0.10101419612074981,0.07844656227656903,0.04893660635107942,0.2880563883576872,0.13834318288512126,296.72455962152316,0.04579728414441598,202.81888656218254
-8769600.0,189900.0,0.10089504582647825,0.08222922197232405,0.0520783426622747,0.28765372419454427,0.11975435734309282,295.81064063324027,0.039348494454654076,200.45197611832734
-8769600.0,194850.0,0.10088294371749366,0.09061668448741635,0.0620840930176653,0.3262080626307197,0.15120902868606773,293.82169956364424,0.0612786105552338,207.21882941616659
-8764650.0,154800.0,0.10330361001250264,0.07988951335990782,0.04880377544186492,0.2607465288119764,0.1127098808541194,296.7144891082693,0.03312228845507983,201.38475710752826
-8764650.0,164700.0,0.10263381542069631,0.08526842868973772,0.058746473632103474,0.28504282982092216,0.14387262446547774,295.60276439744416,0.05426075931769016,198.36304544693294
-8764650.0,169650.0,0.10224336350256547,0.09374837440680897,0.06789232544870658,0.3287281318260897,0.1789251118210155,295.6456678923619,0.07468221979065758,207.65734247787364
-8764650.0,174600.0,0.10185411100252713,0.08754468691181039,0.05660827553299527,0.32693545101704324,0.14586203798623049,295.2369111153788,0.05314887731448183,200.17020122979065
-8764650.0,184950.0,0.10118700490861311,0.08331375531820641,0.0555540396478975,0.2900246070524578,0.13221706595448499,295.2441768376249,0.04660406630869735,200.21170001717297
-8764650.0,189900.0,0.1010026972617279,0.08805242332371647,0.05730263999445532,0.3326571073678113,0.15260152711687575,295.4237339932342,0.055446589315979074,201.216750830623
-8764650.0,194850.0,0.10093883319691657,0.07370659995351755,0.0484982657339695,0.2301315601260512,0.10425062557960085,296.0419891289026,0.035410651950407504,203.09020807398673
-8759700.0,154800.0,0.10374889260664956,0.08743932112417226,0.05838917146236307,0.3024436146642412,0.15204137429897926,296.2457741384553,0.0537039101313478,195.53675111569197
-8759700.0,159750.0,0.10347363393409284,0.08345599604176829,0.05138554637820933,0.28947664138718027,0.12166804068651449,296.31965412696803,0.0380991590567983,198.52805914421478
-8759700.0,164700.0,0.10312394163198359,0.0864683624536139,0.057797196215476423,0.3063704284197227,0.13339638039691076,294.63883503139766,0.048179851250613796,198.2827350882892
-8759700.0,169650.0,0.10272342066661258,0.0838068821969862,0.058857533703259746,0.2781641423397388,0.11875186936379675,293.21173959084945,0.04499444553783087,200.78298872728652
-8759700.0,174600.0,0.10230321106044195,0.07251291411104875,0.04579984734888995,0.2116139897634902,0.08970374157199493,296.1580709810128,0.0272523574029052,203.8315596449456
-8759700.0,184950.0,0.10152386565576617,0.08601721993157398,0.05386181856352995,0.3145543155074577,0.14300697630860626,296.23006386304024,0.04648340085299098,199.65433314837878
-8759700.0,189900.0,0.10127822606076202,0.0817752028291005,0.05569867663537855,0.28333544634364716,0.13923460453314127,295.87916639280735,0.04975254167033277,200.29423033989517
-8759700.0,244800.0,0.10583050775965325,0.09007990508119765,0.06071067622394575,0.31931592475313153,0.1439901511276555,294.60584396430477,0.05398474416962577,202.6301936284205
-8754750.0,154800.0,0.10423509186421773,0.08318829397729893,0.05293090484175037,0.28946008599846335,0.1291657203429295,295.89728155928617,0.04486831751793712,196.7615653757845
-8754750.0,159750.0,0.1040203437056597,0.09153484518105667,0.06710801628628665,0.3116893856848628,0.14580550526529626,292.8014766297608,0.05933878954839102,206.77098627274802
-8754750.0,164700.0,0.10371177649171556,0.09618578629176258,0.06716529383094617,0.34103455780708325,0.172864453074278,294.5259488137077,0.07283791136360662,207.09447106060875
-8754750.0,169650.0,0.10332944240729305,0.08638004603790655,0.05437247462943577,0.3154962633492416,0.14017398136256276,296.00015558982403,0.0468434430599721,198.34980812071393
-8754750.0,174600.0,0.1029034617146711,0.0940491440052959,0.07113293615769853,0.3205393395086084,0.19271742775090198,297.46900829744595,0.08336238242900465,210.40952249120852
