lat,lon,band1,band2,band3,band4,band5,band6,band7,irradiance
-8789850.0,184950.0,0.10232501611860852,0.0795690824009232,0.05199014817063273,0.2689025987208257,0.12297841642375826,295.79912695498996,0.043425142841506004,204.45099637093213
-8784900.0,174600.0,0.10232505847743177,0.0795690824009232,0.05199014817063273,0.2689025987208257,0.12297841642375826,295.799131541625,0.043425142841506004,202.68485995335155
-8775000.0,164700.0,0.10232501733653604,0.0795690824009232,0.05199014817063273,0.2689025987208257,0.12297841642375826,295.79912708686754,0.043425142841506004,199.90481438576458
-8775000.0,169650.0,0.1023250435558282,0.0795690824009232,0.05199014817063273,0.2689025987208257,0.12297841642375826,295.7991299259045,0.043425142841506004,200.2895046123514
-8775000.0,174600.0,0.10232506173267447,0.0795690824009232,0.05199014817063273,0.2689025987208257,0.12297841642375826,295.799131894105,0.043425142841506004,200.69369396465652
-8775000.0,194850.0,0.10232510519569142,0.07761003659284502,0.04931203973979572,0.25581634569034156,0.1080171012383559,296.1570435177438,0.036293231715706475,202.58689466705468
-8769600.0,164700.0,0.10232497010621983,0.0795690824009232,0.05199014817063273,0.2689025987208257,0.12297841642375826,295.7991219727612,0.043425142841506004,198.87544510582637
-8769600.0,174600.0,0.10232503252886804,0.0795690824009232,0.05199014817063273,0.2689025987208257,0.12297841642375826,295.7991287318995,0.043425142841506004,199.70382967549102
-8769600.0,184950.0,0.10232507202321856,0.0795690824009232,0.05199014817063273,0.2689025987208257,0.12297841642375826,295.79913300837296,0.043425142841506004,200.55130988776645
-8769600.0,189900.0,0.1023250875839053,0.07761003659284502,0.04931203973979572,0.25581634569034156,0.1080171012383559,296.15704186395067,0.036293231715706475,201.45545237863783
-8769600.0,194850.0,0.10232510422588958,0.07761003659284502,0.04931203973979572,0.25581634569034156,0.1080171012383559,296.1570434266767,0.036293231715706475,201.5890556998051
-8764650.0,154800.0,0.10232479994217408,0.0795690824009232,0.05199014817063273,0.2689025987208257,0.12297841642375826,295.7991035475223,0.043425142841506004,197.33047547844473
-8764650.0,164700.0,0.10232490728313066,0.0795690824009232,0.05199014817063273,0.2689025987208257,0.12297841642375826,295.79911517029575,0.043425142841506004,198.01891215127452
-8764650.0,169650.0,0.10232495069397834,0.0795690824009232,0.05199014817063273,0.2689025987208257,0.12297841642375826,295.79911987080624,0.043425142841506004,198.4428106389219
-8764650.0,174600.0,0.1023249866662731,0.0795690824009232,0.05199014817063273,0.2689025987208257,0.12297841642375826,295.7991237658846,0.043425142841506004,198.88355574141937
