lat,lon,band1,band2,band3,band4,band5,band6,band7,irradiance
-8789850.0,184950.0,0.1099613418370503,0.09115288982167195,0.0660050887454461,0.29232107264327833,0.13086530152551573,293.54086314150965,0.04828217833717225,206.4859722555498
-8784900.0,174600.0,0.11067944519768044,0.0888583860742118,0.0559456643250192,0.30981875429484357,0.13560450918838898,296.3502848760895,0.0436852000682934,198.5088687178412
-8775000.0,164700.0,0.11214505565357132,0.09049480509117899,0.0631362472888394,0.2881298710890387,0.14604386014815202,295.53671418294954,0.05532124155645768,199.6445362457546
-8775000.0,169650.0,0.11262514580703124,0.09460020778747025,0.06201524937751213,0.335377522588573,0.15748307332795225,295.7187506784801,0.057838415977508925,197.45564939684203
-8775000.0,174600.0,0.11300527664157403,0.0954922563784084,0.0702870325681204,0.310246669470712,0.1543484872904925,293.52939794775966,0.06226000129086887,210.42356382187418
-8775000.0,194850.0,0.11310216169231273,0.08436095367351464,0.05659590590417525,0.26369943036563487,0.11409417238177813,296.19953813799543,0.038130049289288474,200.0108651186728
-8769600.0,164700.0,0.11307852492772305,0.09437113856693341,0.06115415813586038,0.33038507751881463,0.16289628619830326,296.53846496283205,0.05693698322234875,195.17760325294708
-8769600.0,174600.0,0.11398525413012406,0.09141324378074368,0.06227536835877705,0.29817864658694776,0.140215195718097,295.85234453751445,0.04854377307272493,197.50641869966663
-8769600.0,184950.0,0.11435032340834683,0.09227268198859148,0.06167542508446702,0.31268148799906875,0.1540483366507365,296.2573394723928,0.05526952284502343,196.52713380468663
-8769600.0,189900.0,0.11426983704630637,0.0919172790581292,0.0626462848903697,0.30393593962427456,0.1420573330767565,295.1053670369174,0.0539598350870728,200.70638262859725
-8769600.0,194850.0,0.1140171783978486,0.08998807215565896,0.059161726044578346,0.30708148779186345,0.14241043906800377,296.30586615689,0.049128783378201826,196.1970589485032
-8764650.0,154800.0,0.11226949101261474,0.09639143978474468,0.0679966160023408,0.32360292666664164,0.16600313237537925,294.28882138106843,0.07013723338162157,207.59024946397878
-8764650.0,164700.0,0.11361525669988502,0.08684917768203734,0.05700785532283558,0.26884312506498326,0.11302021481820027,296.028876889127,0.0380994833660622,198.61835000566873
-8764650.0,169650.0,0.11415847594922161,0.10290341757371102,0.0755761879612159,0.34593619870792186,0.196653370146046,296.360236150547,0.07703370044948907,207.68004722315035
-8764650.0,174600.0,0.11458189742920738,0.09828520471789803,0.06774256172954125,0.3426662925788056,0.15833541601219475,294.66422781249776,0.0595493061442411,204.26508623137383
-8764650.0,184950.0,0.11498085807136256,0.10079824632922266,0.0715848180018647,0.34416570410575087,0.1578441877042755,293.74365453012325,0.06099112366434077,209.25710327592728
-8764650.0,189900.0,0.11490698129023644,0.0934464974058792,0.0626838079073828,0.3136489016078919,0.12832761385474226,295.0553111175214,0.04500256243584277,199.10854745500268
-8764650.0,194850.0,0.11465662270323271,0.10125214742951175,0.06752786030249375,0.35721564559795416,0.1792301737979535,295.39349890576534,0.07280499126285885,203.2386379240527
-8759700.0,154800.0,0.1123675233692592,0.090486004416475,0.06073701156047198,0.30145205666765273,0.1358648376466175,295.23554076880816,0.04995826567464965,197.26788489952082
-8759700.0,159750.0,0.11310698088693297,0.09366542655805507,0.06535668864497712,0.30583697066433624,0.13735598814583175,294.05743686036976,0.05173990802476978,203.2965804112275
-8759700.0,164700.0,0.11377950687159379,0.09881707466021591,0.0618274526719646,0.3662642583437828,0.159489521915419,296.87478770614723,0.04853965831476765,197.5875391247316
-8759700.0,169650.0,0.11435986316531055,0.0922813550193721,0.06322491471371167,0.3040726173700718,0.1359720857650215,295.28181869965545,0.0476951717432756,198.7587893241475
-8759700.0,174600.0,0.11482181446348284,0.09688437635131145,0.07124639779796657,0.3186594316097897,0.17219051881410902,294.9647258906059,0.07145198972892955,210.50340155491685
-8759700.0,184950.0,0.1153026563719089,0.0928725085331896,0.06363061094006743,0.30876989165581165,0.12913107233118473,295.57171420892774,0.04154009735709725,198.1329484441414
-8759700.0,189900.0,0.11526810178820499,0.09927773100066292,0.07299176324918656,0.3305974411974202,0.16249339036317123,293.9507089610243,0.06397088274128407,211.07405751253407
-8759700.0,244800.0,0.10874169574268078,0.0889007853496017,0.061280563558440526,0.28871277980580295,0.13074712301604224,294.5628298249543,0.0481323431903856,202.7370962070353
-8754750.0,154800.0,0.11208533340149028,0.08838604575473027,0.05904729174415535,0.28660621623333615,0.12557644882951774,295.55834953293817,0.043968845267366594,196.63639383105155
-8754750.0,159750.0,0.1128406678202471,0.0968205547275153,0.06970254653659876,0.32447091742911566,0.15615792638235027,293.3762228399081,0.0634959948144563,209.3435738214588
-8754750.0,164700.0,0.11354022858413741,0.10786445594174077,0.06906636365334558,0.4121869132296218,0.188292437793161,295.24430874616394,0.07021391606540942,202.84019899964613
-8754750.0,169650.0,0.11415854643894892,0.10290341757371102,0.0755761879612159,0.34593619870792186,0.196653370146046,296.3602360590576,0.07703370044948907,207.45776875073156
-8754750.0,174600.0,0.11466874329457138,0.08954606730297196,0.057347729588193,0.3080060871739103,0.13579366015626598,296.4378605140057,0.04523397662863635,195.99761656253366
-8754750.0,184950.0,0.11527966830946394,0.0937581478234443,0.06567127644372611,0.29677160856788565,0.131714063555037,294.2722833634748,0.04808849552608027,204.0377297229595
-8754750.0,189900.0,0.11531935229787002,0.09104115357041952,0.06138895172148917,0.29196785386274854,0.13189337196851775,296.04629185522657,0.04352866276326363,197.627624679054
-8754750.0,194850.0,0.11518997649751347,0.09468321605771063,0.06136219184219248,0.3390042207944902,0.16025108197271576,296.4801543321793,0.05536507281814485,194.92149195127013
-8754750.0,225000.0,0.11201926958028596,0.09531905755635492,0.058144777550104595,0.3584487961657632,0.14821750613399975,296.5876111441429,0.04795708171694237,196.81102867143844
-8754750.0,249750.0,0.10934933734760036,0.1011103822794288,0.0741662188266693,0.340144407103002,0.17578527367665275,294.3309557827906,0.0720459515230086,210.68137570796952
-8744850.0,139950.0,0.10840206568491023,0.09396864386696455,0.06321897254228055,0.33384421027624334,0.16107993799061776,295.78711424726134,0.057852449591984496,195.1538747874471
-8744850.0,159750.0,0.11122738657933395,0.09863693185568939,0.07244336777608068,0.331315853150038,0.1628332021153185,292.8175500469539,0.06983684973790473,211.3148073273134
-8744850.0,164700.0,0.11193792093934132,0.10056726446545987,0.0737780831437146,0.3399348203155609,0.177529113130861,294.43252022658066,0.07403721161972679,209.51265919755696
-8744850.0,169650.0,0.11261335611213016,0.09774238428126497,0.0695183901827804,0.3253421496633506,0.1654450998664235,294.2863691273049,0.06743341000677527,209.14954713657644
-8744850.0,174600.0,0.11322793346363383,0.09845816805190782,0.0603073655018983,0.392940086806268,0.16947836017229176,295.92016921607666,0.0600138296030178,195.9522256622954
-8744850.0,184950.0,0.11420462962274955,0.08876655415494031,0.06273984257747595,0.2785552486762353,0.12372777124338943,294.84288347231075,0.04550517740831842,200.3666912850738
-8744850.0,189900.0,0.11448329190341039,0.09873135576048758,0.06220100204888252,0.3630624252969407,0.17092287200005102,295.90128929407814,0.06414490876358572,196.08318526563033
-8744850.0,219600.0,0.11383536783782601,0.08830320189740698,0.06000159020171693,0.2735077751621936,0.13818136775012627,296.302594943418,0.05015858873934667,200.07331917287553
-8744850.0,225000.0,0.11352207125544089,0.09183524299849523,0.06456351494464321,0.29603212945469226,0.14274756846470626,295.3775929683454,0.05102652334856357,201.209738339161
-8744850.0,229950.0,0.11324163031162425,0.09719617173644293,0.06436283832245657,0.3431349630383764,0.15301746357930027,295.3515347907161,0.054931553920682746,198.70708395446104
-8744850.0,234900.0,0.11296977926576422,0.09805705381085857,0.06581979266133493,0.3543609153846029,0.16693059989703726,295.8069222383774,0.05914548187369567,197.1821564348111
-8744850.0,249750.0,0.11205390917260263,0.1053681595328535,0.07461960322504937,0.37342755592293203,0.1893836456183185,294.5640876570919,0.07929184823385456,209.33972652795845
-8744850.0,254700.0,0.11162821137469747,0.10462572435586,0.07173010198625164,0.3855110969402132,0.19402178692819974,295.3212176301375,0.07656926438893123,206.77988921881266
-8744850.0,259650.0,0.1110968911378877,0.08791611643397092,0.0619014135130472,0.27906277885914915,0.14569962454484453,295.6352995400603,0.058530858815019654,202.00719318368678
-8739900.0,135000.0,0.10699446904100052,0.08852151574037553,0.0590583962994114,0.30293013635966404,0.141067871563095,296.1835284499938,0.04531318656578603,194.88293793759405
-8739900.0,139950.0,0.10754127047402141,0.09795700856146473,0.07162133593150212,0.3300541397767836,0.187494669391825,296.31858542867093,0.07596711004284548,206.94348636864385
-8739900.0,144900.0,0.10811754580431296,0.08299298120518181,0.05144304354667152,0.27531063097243536,0.131147621729103,296.55955564665874,0.04388379333165742,197.5468002709626
-8739900.0,154800.0,0.1093694302583615,0.08806952938076765,0.0606671673627533,0.28407982482007454,0.13190368751907675,295.41593287979106,0.045539776701840104,195.70687531104144
-8739900.0,169650.0,0.11140545053881457,0.09439443748893454,0.0628986595445134,0.32646576709525954,0.1499193121873385,295.758189722236,0.052200452278028046,197.5389226454546
-8739900.0,184950.0,0.11323412118985986,0.0951546561886125,0.06523128910387299,0.32062880982870523,0.1436545506123585,294.27776690062154,0.054342376196307926,204.27545741025455
-8739900.0,189900.0,0.11365843798830713,0.09588415506131782,0.07111523752488033,0.31610171691036215,0.1473393139843515,292.91800330773304,0.05794186855271492,211.12618227393529
-8739900.0,199800.0,0.11419329678287146,0.1069697236636023,0.07150349499234053,0.40237313605738073,0.19059566562009703,295.0336296496719,0.07277400149094372,203.206872188439
-8739900.0,214650.0,0.11435129696272087,0.0998135650217841,0.06841850306213378,0.3465850082286644,0.1643072982059995,294.385631555735,0.06490183338302592,206.16817641989846
-8739900.0,219600.0,0.11431054071691145,0.09874497063976798,0.06958704204058636,0.32382011721154036,0.14576797017798976,293.4949192924761,0.055509006722304126,208.78077543131877
-8739900.0,234900.0,0.11410309912059294,0.09389701974531124,0.06636618942491053,0.3061978668051693,0.1363750244863155,294.0152755576865,0.05041466627586068,204.806792603996
-8739900.0,249750.0,0.11356266125481307,0.10391982080384293,0.07763746179313033,0.3455952387711764,0.18743734010918175,294.9078867247908,0.083446273072251,210.99091609045118
-8739900.0,254700.0,0.11317759632383638,0.09381675278049535,0.06245166007619765,0.32526139555965555,0.1416491737543185,295.32894351851274,0.05031069997937615,197.4060027262476
-8739900.0,259650.0,0.1126399891359402,0.10344368900326878,0.07570982938087535,0.3533343084910827,0.1810063484821115,294.0326935304159,0.07821726965805438,210.66760716343055
-8739900.0,264600.0,0.11193259470793568,0.08923710593079334,0.06073773191057817,0.29040582235889967,0.12399375951257927,295.41556155655405,0.04150659754246358,198.67881341301256
-8734950.0,129600.0,0.10580087940402885,0.09055088687569103,0.06880379812351255,0.30234897369651265,0.139399125150019,292.08465272559476,0.056905508796093004,206.82920649042288
-8734950.0,154800.0,0.10816501900416625,0.0882528085947291,0.0558462765187363,0.31664601273362025,0.11677783300598246,296.16832719158276,0.03560852476606642,197.66612425874155
-8734950.0,174600.0,0.11072820612070564,0.10047000981639446,0.06842791411306087,0.3582480634825952,0.17998460825041976,295.168418560625,0.07206554685617958,202.67052034575133
-8734950.0,189900.0,0.1126425175090071,0.09505294401469463,0.06756420081234177,0.3132161371679185,0.17613070457037822,296.37085263145616,0.0690421322424784,205.82309148153894
-8734950.0,194850.0,0.11314180192057821,0.0878602859934724,0.0576688829958923,0.29680589315853567,0.12730624623658449,296.29643743168526,0.040919034775472846,195.3444458242982
-8734950.0,199800.0,0.11356765530429679,0.08736998962814645,0.05546974813467965,0.28727167160649164,0.12410186981404925,296.51789373625274,0.038723823528102705,195.70815712571004
-8734950.0,204750.0,0.11392402755493275,0.09204577738702978,0.06390992894111412,0.2986536616165066,0.13296126772855774,294.6579405277484,0.04847740211584205,201.95574060142533
-8734950.0,219600.0,0.11469660457239086,0.09633872910492516,0.06917482396342081,0.31076205958764647,0.15159062777226975,293.38864357938434,0.06227717072262365,211.02018530386798
-8734950.0,234900.0,0.11521677355289765,0.09975851648018735,0.06876027253824453,0.3407987032098713,0.1589548276639865,294.69758541670444,0.0594379867332582,203.28800530184247
-8734950.0,249750.0,0.11509432698595876,0.10073294830981891,0.07019626450902694,0.3486395933476671,0.17532952954884676,295.46214403393816,0.06631161767826449,202.26654092253276
-8734950.0,274950.0,0.1111977249350198,0.09096680875080902,0.06154988963151727,0.3015478045143432,0.14343106929975577,295.813630994778,0.050168755060767324,196.44354690979654
-8734950.0,279900.0,0.1098525323991666,0.1088955938349593,0.08109118064841292,0.3846324810076882,0.21693223278485324,297.1259599696051,0.09228668320340412,211.91709522996902
-8730000.0,129600.0,0.10525936973067287,0.08206028355960171,0.05270745717663152,0.28755772491270953,0.11492210352927763,296.0345570822943,0.0374382244240607,198.86709976664426
-8730000.0,144900.0,0.1062270510506188,0.09304219303991683,0.06649199057816725,0.32204515927602145,0.15338203546325102,293.53935023453704,0.061590815212373896,202.22545969936252
-8730000.0,159750.0,0.10751569213603249,0.09020875316016107,0.0651080675871154,0.2951924588949042,0.1609859274989055,294.83757109694375,0.07046264530222618,202.51658535780592
-8730000.0,184950.0,0.11082101520597148,0.09853783825096075,0.06790990772986218,0.3492991315430995,0.19200564029357048,296.8026473106317,0.0751989660162921,201.50647302431668
-8730000.0,194850.0,0.11217994769060304,0.09477403183947605,0.06751243107379128,0.3138098370218318,0.15336517936983024,294.01660692449985,0.06089653580026402,208.7444908923874
-8730000.0,219600.0,0.11496122509898088,0.0974117540825782,0.0664097053938561,0.32471205042968543,0.1354941357494635,294.08140699784036,0.04946294628221513,204.3517758999068
-8730000.0,225000.0,0.11546466801784676,0.09532342450618445,0.06454656088062448,0.3212330508391185,0.148999084106275,295.68708371298834,0.05197711977312928,198.43783316155248
-8730000.0,249750.0,0.11656115806016032,0.09234643534505553,0.059721233886185277,0.3120381632687554,0.1303957126110905,296.2659861985162,0.04235009296488952,196.0917578726015
